id,cryptocurrency_id,date,price_usd,market_cap,volume,change,id_crypto,name
860,6,2025-09-05T10:25:06,2.84,169086000000.0,4576140000.0,-0.014973,6,ripple
861,1,2025-09-06T10:20:20,110766.0,2206250000000.0,45511800000.0,-1.30636,1,bitcoin
862,2,2025-09-06T10:20:22,4293.84,518385000000.0,30773400000.0,-2.51331,2,ethereum
863,3,2025-09-06T10:20:25,1.0,168898000000.0,84375600000.0,0.00188043,3,tether
864,4,2025-09-06T10:20:27,858.55,119465000000.0,1118550000.0,1.10636,4,binancecoin
865,5,2025-09-06T10:20:30,0.999799,72555700000.0,8825960000.0,-0.0103814,5,usd-coin
866,1,2025-09-07T10:20:37,111175.0,2214290000000.0,22387400000.0,0.399343,1,bitcoin
867,2,2025-09-07T10:20:39,4303.36,519654000000.0,15371700000.0,0.236443,2,ethereum
868,3,2025-09-07T10:20:41,1.0,168901000000.0,47202000000.0,0.00380037,3,tether
869,4,2025-09-07T10:20:42,871.75,121352000000.0,909375000.0,1.55669,4,binancecoin
870,5,2025-09-07T10:20:44,0.999733,72530100000.0,4950100000.0,-0.0059694,5,usd-coin
871,1,2025-09-08T10:25:23,112031.0,2229020000000.0,27418100000.0,0.76718,1,bitcoin
872,2,2025-09-08T10:25:25,4329.61,521946000000.0,19128100000.0,0.621712,2,ethereum
873,3,2025-09-08T10:25:26,0.999923,168860000000.0,61697800000.0,-0.0259276,3,tether
874,4,2025-09-08T10:25:28,877.24,122099000000.0,1135330000.0,0.623948,4,binancecoin
875,5,2025-09-08T10:25:29,0.999801,72576300000.0,7308620000.0,-7.57521e-05,5,usd-coin
876,1,2025-09-09T10:25:24,112909.0,2250080000000.0,40521500000.0,0.719563,1,bitcoin
877,2,2025-09-09T10:25:27,4355.08,526198000000.0,30052800000.0,0.564404,2,ethereum
878,3,2025-09-09T10:25:29,1.0,168928000000.0,91897000000.0,0.00863127,3,tether
879,4,2025-09-09T10:25:32,882.09,122774000000.0,1009230000.0,0.59519,4,binancecoin
880,5,2025-09-09T10:25:35,0.999801,72593100000.0,10457400000.0,5.14325e-05,5,usd-coin
881,1,2025-09-10T10:23:22,112231.0,2235810000000.0,45252700000.0,-0.650416,1,bitcoin
882,2,2025-09-10T10:23:24,4319.63,521306000000.0,26009800000.0,-0.909651,2,ethereum
883,3,2025-09-10T10:23:27,1.0,169115000000.0,90754900000.0,0.005632,3,tether
884,4,2025-09-10T10:23:29,882.26,122816000000.0,1052180000.0,0.0326032,4,binancecoin
885,5,2025-09-10T10:23:31,0.999807,72492300000.0,8533750000.0,0.000621739,5,usd-coin
886,1,2025-09-11T10:23:02,113993.0,2270160000000.0,48146000000.0,1.57024,1,bitcoin
887,2,2025-09-11T10:23:03,4426.31,534186000000.0,37103500000.0,2.46271,2,ethereum
888,3,2025-09-11T10:23:05,1.0,169145000000.0,97843900000.0,0.0178176,3,tether
889,4,2025-09-11T10:23:07,900.51,125346000000.0,1841120000.0,2.06277,4,binancecoin
890,5,2025-09-11T10:23:09,0.999813,72237600000.0,8829330000.0,0.000614216,5,usd-coin
891,1,2025-09-12T10:23:58,115000.0,2290580000000.0,51351700000.0,0.883337,1,bitcoin
892,2,2025-09-12T10:24:00,4510.23,544811000000.0,37076500000.0,1.91768,2,ethereum
893,3,2025-09-12T10:24:02,1.0,169583000000.0,104371000000.0,0.000249681,3,tether
894,4,2025-09-12T10:24:03,907.84,126391000000.0,1393740000.0,0.809719,4,binancecoin
895,5,2025-09-12T10:24:05,0.999805,72415300000.0,12339300000.0,0.00804822,5,usd-coin
896,6,2025-09-12T10:24:06,3.05,181574000000.0,6065000000.0,1.04179,6,ripple
897,1,2025-09-13T10:20:25,116177.0,2314500000000.0,43047400000.0,1.02681,1,bitcoin
898,2,2025-09-13T10:20:27,4737.88,571921000000.0,37452500000.0,4.97383,2,ethereum
899,3,2025-09-13T10:20:30,1.001,170122000000.0,104029000000.0,0.0414913,3,tether
900,4,2025-09-13T10:20:32,940.29,130870000000.0,1495010000.0,3.5493,4,binancecoin
901,5,2025-09-13T10:20:35,0.999813,72991200000.0,10647400000.0,-0.000346173,5,usd-coin
902,1,2025-09-14T10:19:58,116110.0,2312790000000.0,25616900000.0,-0.0540901,1,bitcoin
903,2,2025-09-14T10:20:01,4666.17,563127000000.0,24848500000.0,-1.51354,2,ethereum
904,3,2025-09-14T10:20:02,1.001,170361000000.0,77386400000.0,0.0125069,3,tether
905,4,2025-09-14T10:20:04,937.96,130573000000.0,1609070000.0,-0.249985,4,binancecoin
906,5,2025-09-14T10:20:06,0.999806,73161700000.0,9589740000.0,-0.000224912,5,usd-coin
907,6,2025-09-14T10:20:08,3.09,183876000000.0,4736560000.0,-2.85904,6,ripple
908,1,2025-09-15T10:24:57,114877.0,2287750000000.0,41267000000.0,-1.07568,1,bitcoin
909,2,2025-09-15T10:25:00,4511.3,544535000000.0,33858900000.0,-3.23363,2,ethereum
910,3,2025-09-15T10:25:02,1.0,170312000000.0,97381500000.0,-0.0385336,3,tether
911,4,2025-09-15T10:25:04,916.14,127519000000.0,1405040000.0,-2.30431,4,binancecoin
912,5,2025-09-15T10:25:05,0.999709,73114700000.0,10778600000.0,-0.00991131,5,usd-coin
913,6,2025-09-15T10:25:07,2.97,177150000000.0,5696100000.0,-3.66787,6,ripple
914,1,2025-09-16T10:24:20,115525.0,2300250000000.0,39069300000.0,0.630212,1,bitcoin
915,2,2025-09-16T10:24:22,4512.12,544292000000.0,25760500000.0,-0.0932179,2,ethereum
916,3,2025-09-16T10:24:23,1.0,170285000000.0,83240100000.0,-0.0194601,3,tether
917,4,2025-09-16T10:24:25,927.57,129188000000.0,1197180000.0,1.23708,4,binancecoin
918,5,2025-09-16T10:24:27,0.9997,73207300000.0,10467800000.0,-0.00814744,5,usd-coin
919,1,2025-09-17T10:23:52,116457.0,2320970000000.0,42721000000.0,0.815683,1,bitcoin
920,2,2025-09-17T10:23:54,4487.56,541992000000.0,32555500000.0,-0.52056,2,ethereum
921,3,2025-09-17T10:23:55,1.0,171013000000.0,89755400000.0,0.0171073,3,tether
922,4,2025-09-17T10:23:57,954.91,132991000000.0,2214290000.0,2.88722,4,binancecoin
923,5,2025-09-17T10:23:59,0.999801,73612000000.0,8888050000.0,0.00932377,5,usd-coin
924,6,2025-09-17T10:24:01,3.02,180233000000.0,4317350000.0,-0.593243,6,ripple
925,1,2025-09-18T10:23:52,117315.0,2337230000000.0,58991900000.0,0.736027,1,bitcoin
926,2,2025-09-18T10:23:54,4586.77,553571000000.0,42971900000.0,2.21779,2,ethereum
927,3,2025-09-18T10:23:55,1.0,171180000000.0,137197000000.0,-0.0031615,3,tether
928,4,2025-09-18T10:23:57,997.38,138828000000.0,3049340000.0,4.38501,4,binancecoin
929,5,2025-09-18T10:23:58,0.999796,73480300000.0,15179100000.0,-0.000484729,5,usd-coin
930,6,2025-09-18T10:24:00,3.11,186085000000.0,7563120000.0,3.12758,6,ripple
931,1,2025-09-19T10:24:43,116541.0,2320970000000.0,36740700000.0,-0.581374,1,bitcoin
932,2,2025-09-19T10:24:45,4532.24,546781000000.0,26424900000.0,-0.985643,2,ethereum
933,3,2025-09-19T10:24:48,1.0,171506000000.0,84570300000.0,0.00201257,3,tether
934,4,2025-09-19T10:24:50,992.79,138156000000.0,2132740000.0,-0.22061,4,binancecoin
935,5,2025-09-19T10:24:52,0.999707,74336800000.0,9037820000.0,-0.00896902,5,usd-coin
936,1,2025-09-20T10:21:29,115789.0,2307290000000.0,28670600000.0,-0.613905,1,bitcoin
937,2,2025-09-20T10:21:32,4473.22,539977000000.0,23533200000.0,-1.26136,2,ethereum
938,3,2025-09-20T10:21:35,1.0,171512000000.0,65636700000.0,-0.000314027,3,tether
939,4,2025-09-20T10:21:37,999.96,139136000000.0,1960480000.0,0.74264,4,binancecoin
940,5,2025-09-20T10:21:40,0.999672,74140900000.0,10616800000.0,-0.0018504,5,usd-coin
941,1,2025-09-21T10:21:28,115665.0,2304560000000.0,19456200000.0,-0.124295,1,bitcoin
942,2,2025-09-21T10:21:31,4461.77,538822000000.0,14917100000.0,-0.264348,2,ethereum
943,3,2025-09-21T10:21:33,1.0,172028000000.0,54042000000.0,0.00544436,3,tether
944,4,2025-09-21T10:21:36,1060.9,147590000000.0,3610180000.0,6.12901,4,binancecoin
945,5,2025-09-21T10:21:38,0.9997,73971500000.0,4980420000.0,0.00434358,5,usd-coin
946,1,2025-09-22T10:26:33,112723.0,2245160000000.0,49419400000.0,-2.543,1,bitcoin
947,2,2025-09-22T10:26:35,4172.01,503558000000.0,41832600000.0,-6.54483,2,ethereum
948,3,2025-09-22T10:26:36,1.001,172127000000.0,116322000000.0,0.0112429,3,tether
949,4,2025-09-22T10:26:38,1021.65,142105000000.0,3185650000.0,-3.63378,4,binancecoin
950,5,2025-09-22T10:26:40,0.999608,73917300000.0,11325000000.0,-0.00942305,5,usd-coin
951,1,2025-09-23T10:24:43,112934.0,2249570000000.0,52353700000.0,0.217183,1,bitcoin
952,2,2025-09-23T10:24:45,4195.08,506137000000.0,33275600000.0,0.549836,2,ethereum
953,3,2025-09-23T10:24:47,1.001,172841000000.0,107991000000.0,-0.00982747,3,tether
954,4,2025-09-23T10:24:49,997.98,138882000000.0,3175300000.0,-2.20164,4,binancecoin
955,5,2025-09-23T10:24:50,0.999608,74010200000.0,10972000000.0,-0.00244076,5,usd-coin
956,1,2025-09-24T10:24:29,112862.0,2248790000000.0,47125700000.0,-0.0991815,1,bitcoin
957,2,2025-09-24T10:24:30,4178.7,504526000000.0,30473300000.0,-0.347512,2,ethereum
958,3,2025-09-24T10:24:32,1.0,173067000000.0,97695000000.0,-0.0389654,3,tether
959,4,2025-09-24T10:24:33,1024.21,142764000000.0,2855610000.0,2.66826,4,binancecoin
960,5,2025-09-24T10:24:35,0.999702,73945900000.0,9542440000.0,0.00943105,5,usd-coin
961,1,2025-09-25T10:24:55,111821.0,2227000000000.0,51479000000.0,-0.906563,1,bitcoin
962,2,2025-09-25T10:24:57,4037.27,487045000000.0,40651800000.0,-3.38464,2,ethereum
963,3,2025-09-25T10:24:58,1.0,173084000000.0,111839000000.0,0.010046,3,tether
964,4,2025-09-25T10:25:00,989.92,137635000000.0,2228840000.0,-3.08674,4,binancecoin
965,5,2025-09-25T10:25:01,0.999797,74129500000.0,12868000000.0,0.00946252,5,usd-coin
966,6,2025-09-25T10:25:03,2.83,169270000000.0,6728180000.0,-1.32204,6,ripple
967,1,2025-09-26T10:24:58,109151.0,2174910000000.0,71819000000.0,-2.38974,1,bitcoin
968,2,2025-09-26T10:25:00,3890.0,469834000000.0,57132800000.0,-3.65005,2,ethereum
969,3,2025-09-26T10:25:01,1.001,173556000000.0,154146000000.0,0.0430741,3,tether
970,4,2025-09-26T10:25:02,939.43,130788000000.0,3270600000.0,-4.99119,4,binancecoin
971,5,2025-09-26T10:25:04,0.999703,73856400000.0,16003700000.0,-0.0094155,5,usd-coin
972,6,2025-09-26T10:25:05,2.73,163171000000.0,8820830000.0,-3.7278,6,ripple
973,1,2025-09-27T10:21:25,109322.0,2178440000000.0,42579400000.0,0.187665,1,bitcoin
974,1,2025-09-28T10:20:57,109470.0,2181550000000.0,20625600000.0,0.124225,1,bitcoin
975,2,2025-09-28T10:20:59,3994.0,482212000000.0,15402600000.0,0.00201956,2,ethereum
976,3,2025-09-28T10:21:01,1.0,174255000000.0,49711300000.0,-0.016025,3,tether
977,4,2025-09-28T10:21:02,968.51,134590000000.0,1457860000.0,0.112047,4,binancecoin
978,5,2025-09-28T10:21:04,0.999714,73720600000.0,5925700000.0,0.00079035,5,usd-coin
979,6,2025-09-28T10:21:06,2.78,165993000000.0,2709350000.0,-0.275153,6,ripple
980,1,2025-09-29T10:26:05,112159.0,2234880000000.0,43516100000.0,2.43171,1,bitcoin
981,2,2025-09-29T10:26:07,4132.37,499090000000.0,27716700000.0,3.44259,2,ethereum
982,3,2025-09-29T10:26:09,1.0,174407000000.0,85030600000.0,-0.0157394,3,tether
983,4,2025-09-29T10:26:11,1009.31,140448000000.0,1679260000.0,4.23768,4,binancecoin
984,5,2025-09-29T10:26:13,0.999628,73551000000.0,9107420000.0,-0.00590094,5,usd-coin
985,6,2025-09-29T10:26:15,2.86,171399000000.0,3843040000.0,3.19946,6,ripple
986,1,2025-09-30T10:25:25,112766.0,2247730000000.0,59496400000.0,0.51494,1,bitcoin
987,2,2025-09-30T10:25:27,4140.87,499983000000.0,36439200000.0,0.224994,2,ethereum
988,3,2025-09-30T10:25:29,1.0,174738000000.0,115044000000.0,0.015003,3,tether
989,4,2025-09-30T10:25:31,1007.19,140200000000.0,2087160000.0,-0.17809,4,binancecoin
990,5,2025-09-30T10:25:32,0.9997,73431900000.0,10232800000.0,0.00737337,5,usd-coin
991,1,2025-10-01T10:25:01,116366.0,2319550000000.0,61352600000.0,3.07965,1,bitcoin
992,2,2025-10-01T10:25:04,4294.65,518556000000.0,40077200000.0,3.56915,2,ethereum
993,3,2025-10-01T10:25:06,1.0,174963000000.0,115798000000.0,-0.0043732,3,tether
994,4,2025-10-01T10:25:08,1028.34,143130000000.0,1976330000.0,1.98566,4,binancecoin
995,5,2025-10-01T10:25:10,0.999558,73814200000.0,17239400000.0,-0.00802146,5,usd-coin
996,1,2025-10-02T10:23:35,118742.0,2366420000000.0,66624100000.0,2.02651,1,bitcoin
997,2,2025-10-02T10:23:37,4381.79,528992000000.0,40360300000.0,1.98855,2,ethereum
998,3,2025-10-02T10:23:38,1.0,175812000000.0,123102000000.0,0.0252717,3,tether
999,4,2025-10-02T10:23:40,1040.08,144683000000.0,1865530000.0,1.15355,4,binancecoin
1000,5,2025-10-02T10:23:42,0.999807,74156800000.0,11406900000.0,0.0205679,5,usd-coin
1001,1,2025-10-03T10:23:52,120434.0,2400530000000.0,70800600000.0,1.41627,1,bitcoin
1002,2,2025-10-03T10:23:54,4481.31,540985000000.0,43101300000.0,2.31027,2,ethereum
1216,1,2025-11-12T10:27:53,104757.0,2088240000000.0,63849600000.0,-0.313557,1,bitcoin
1218,3,2025-11-12T10:27:58,1.0,183491000000.0,99391500000.0,0.0140174,3,tether
1220,5,2025-11-12T10:28:03,0.999787,75971200000.0,12417300000.0,-0.00120328,5,usd-coin
